0,1,2,3,4,5
41887.374999999985,41793.79999999999,41895.65999999999,41683.499999999985,41269.639999999985,40246.51999999999
41793.79999999999,41895.65999999999,41683.499999999985,41269.639999999985,40246.51999999999,40441.919999999984
41895.65999999999,41683.499999999985,41269.639999999985,40246.51999999999,40441.919999999984,40339.99999999998
41683.499999999985,41269.639999999985,40246.51999999999,40441.919999999984,40339.99999999998,40041.139999999985
41269.639999999985,40246.51999999999,40441.919999999984,40339.99999999998,40041.139999999985,40054.88499999999
40246.51999999999,40441.919999999984,40339.99999999998,40041.139999999985,40054.88499999999,39265.264999999985
40441.919999999984,40339.99999999998,40041.139999999985,40054.88499999999,39265.264999999985,38484.419999999984
40339.99999999998,40041.139999999985,40054.88499999999,39265.264999999985,38484.419999999984,37893.56999999999
40041.139999999985,40054.88499999999,39265.264999999985,38484.419999999984,37893.56999999999,37226.929999999986
40054.88499999999,39265.264999999985,38484.419999999984,37893.56999999999,37226.929999999986,36644.15999999999
39265.264999999985,38484.419999999984,37893.56999999999,37226.929999999986,36644.15999999999,36601.039999999986
38484.419999999984,37893.56999999999,37226.929999999986,36644.15999999999,36601.039999999986,36744.32999999999
37893.56999999999,37226.929999999986,36644.15999999999,36601.039999999986,36744.32999999999,37259.779999999984
37226.929999999986,36644.15999999999,36601.039999999986,36744.32999999999,37259.779999999984,37030.249999999985
36644.15999999999,36601.039999999986,36744.32999999999,37259.779999999984,37030.249999999985,37008.029999999984
36601.039999999986,36744.32999999999,37259.779999999984,37030.249999999985,37008.029999999984,36953.92499999999
36744.32999999999,37259.779999999984,37030.249999999985,37008.029999999984,36953.92499999999,36101.83499999999
37259.779999999984,37030.249999999985,37008.029999999984,36953.92499999999,36101.83499999999,35442.98999999999
37030.249999999985,37008.029999999984,36953.92499999999,36101.83499999999,35442.98999999999,35315.37999999999
37008.029999999984,36953.92499999999,36101.83499999999,35442.98999999999,35315.37999999999,35362.11999999998
36953.92499999999,36101.83499999999,35442.98999999999,35315.37999999999,35362.11999999998,34596.14999999998
36101.83499999999,35442.98999999999,35315.37999999999,35362.11999999998,34596.14999999998,35242.54999999999
35442.98999999999,35315.37999999999,35362.11999999998,34596.14999999998,35242.54999999999,36870.249999999985
35315.37999999999,35362.11999999998,34596.14999999998,35242.54999999999,36870.249999999985,37970.499999999985
35362.11999999998,34596.14999999998,35242.54999999999,36870.249999999985,37970.499999999985,39649.90999999999
34596.14999999998,35242.54999999999,36870.249999999985,37970.499999999985,39649.90999999999,41342.12999999999
35242.54999999999,36870.249999999985,37970.499999999985,39649.90999999999,41342.12999999999,41171.999999999985
36870.249999999985,37970.499999999985,39649.90999999999,41342.12999999999,41171.999999999985,40088.624999999985
37970.499999999985,39649.90999999999,41342.12999999999,41171.999999999985,40088.624999999985,39559.34499999999
39649.90999999999,41342.12999999999,41171.999999999985,40088.624999999985,39559.34499999999,38628.249999999985
41342.12999999999,41171.999999999985,40088.624999999985,39559.34499999999,38628.249999999985,37687.749999999985
41171.999999999985,40088.624999999985,39559.34499999999,38628.249999999985,37687.749999999985,36938.999999999985
40088.624999999985,39559.34499999999,38628.249999999985,37687.749999999985,36938.999999999985,36651.34499999998
39559.34499999999,38628.249999999985,37687.749999999985,36938.999999999985,36651.34499999998,36530.34499999999
38628.249999999985,37687.749999999985,36938.999999999985,36651.34499999998,36530.34499999999,35926.569999999985
37687.749999999985,36938.999999999985,36651.34499999998,36530.34499999999,35926.569999999985,35327.62999999999
36938.999999999985,36651.34499999998,36530.34499999999,35926.569999999985,35327.62999999999,35088.544999999984
36651.34499999998,36530.34499999999,35926.569999999985,35327.62999999999,35088.544999999984,35381.294999999984
36530.34499999999,35926.569999999985,35327.62999999999,35088.544999999984,35381.294999999984,35261.999999999985
35926.569999999985,35327.62999999999,35088.544999999984,35381.294999999984,35261.999999999985,35235.08999999998
35327.62999999999,35088.544999999984,35381.294999999984,35261.999999999985,35235.08999999998,35703.61999999999
35088.544999999984,35381.294999999984,35261.999999999985,35235.08999999998,35703.61999999999,36168.85999999999
35381.294999999984,35261.999999999985,35235.08999999998,35703.61999999999,36168.85999999999,37003.169999999984
35261.999999999985,35235.08999999998,35703.61999999999,36168.85999999999,37003.169999999984,37648.499999999985
35235.08999999998,35703.61999999999,36168.85999999999,37003.169999999984,37648.499999999985,37974.70499999999
35703.61999999999,36168.85999999999,37003.169999999984,37648.499999999985,37974.70499999999,38022.734999999986
36168.85999999999,37003.169999999984,37648.499999999985,37974.70499999999,38022.734999999986,37540.49999999998
37003.169999999984,37648.499999999985,37974.70499999999,38022.734999999986,37540.49999999998,37231.289999999986
37648.499999999985,37974.70499999999,38022.734999999986,37540.49999999998,37231.289999999986,36915.32999999999
37974.70499999999,38022.734999999986,37540.49999999998,37231.289999999986,36915.32999999999,35699.639999999985
38022.734999999986,37540.49999999998,37231.289999999986,36915.32999999999,35699.639999999985,35004.099999999984
37540.49999999998,37231.289999999986,36915.32999999999,35699.639999999985,35004.099999999984,36127.499999999985
37231.289999999986,36915.32999999999,35699.639999999985,35004.099999999984,36127.499999999985,37827.64999999999
36915.32999999999,35699.639999999985,35004.099999999984,36127.499999999985,37827.64999999999,39518.32499999998
35699.639999999985,35004.099999999984,36127.499999999985,37827.64999999999,39518.32499999998,42035.77499999998
35004.099999999984,36127.499999999985,37827.64999999999,39518.32499999998,42035.77499999998,44358.87999999998
36127.499999999985,37827.64999999999,39518.32499999998,42035.77499999998,44358.87999999998,44655.999999999985
37827.64999999999,39518.32499999998,42035.77499999998,44358.87999999998,44655.999999999985,45100.904999999984
39518.32499999998,42035.77499999998,44358.87999999998,44655.999999999985,45100.904999999984,45741.00499999999
42035.77499999998,44358.87999999998,44655.999999999985,45100.904999999984,45741.00499999999,46867.819999999985
44358.87999999998,44655.999999999985,45100.904999999984,45741.00499999999,46867.819999999985,48213.499999999985
44655.999999999985,45100.904999999984,45741.00499999999,46867.819999999985,48213.499999999985,48621.999999999985
45100.904999999984,45741.00499999999,46867.819999999985,48213.499999999985,48621.999999999985,48817.68499999998
45741.00499999999,46867.819999999985,48213.499999999985,48621.999999999985,48817.68499999998,50146.75499999999
46867.819999999985,48213.499999999985,48621.999999999985,48817.68499999998,50146.75499999999,52036.069999999985
48213.499999999985,48621.999999999985,48817.68499999998,50146.75499999999,52036.069999999985,52903.02499999999
48621.999999999985,48817.68499999998,50146.75499999999,52036.069999999985,52903.02499999999,55103.414999999986
48817.68499999998,50146.75499999999,52036.069999999985,52903.02499999999,55103.414999999986,56731.46999999999
50146.75499999999,52036.069999999985,52903.02499999999,55103.414999999986,56731.46999999999,56711.16
52036.069999999985,52903.02499999999,55103.414999999986,56731.46999999999,56711.16,56707.46999999999
52903.02499999999,55103.414999999986,56731.46999999999,56711.16,56707.46999999999,58155.779999999984
55103.414999999986,56731.46999999999,56711.16,56707.46999999999,58155.779999999984,59902.55999999999
56731.46999999999,56711.16,56707.46999999999,58155.779999999984,59902.55999999999,60194.14499999998
56711.16,56707.46999999999,58155.779999999984,59902.55999999999,60194.14499999998,60181.974999999984
56707.46999999999,58155.779999999984,59902.55999999999,60194.14499999998,60181.974999999984,59571.26999999999
58155.779999999984,59902.55999999999,60194.14499999998,60181.974999999984,59571.26999999999,60088.14499999999
59902.55999999999,60194.14499999998,60181.974999999984,59571.26999999999,60088.14499999999,61707.59499999999
60194.14499999998,60181.974999999984,59571.26999999999,60088.14499999999,61707.59499999999,63669.21999999999
60181.974999999984,59571.26999999999,60088.14499999999,61707.59499999999,63669.21999999999,66624.32999999999
59571.26999999999,60088.14499999999,61707.59499999999,63669.21999999999,66624.32999999999,68277.32999999999
60088.14499999999,61707.59499999999,63669.21999999999,66624.32999999999,68277.32999999999,67751.63999999998
61707.59499999999,63669.21999999999,66624.32999999999,68277.32999999999,67751.63999999998,67490.84999999998
63669.21999999999,66624.32999999999,68277.32999999999,67751.63999999998,67490.84999999998,66320.72999999998
66624.32999999999,68277.32999999999,67751.63999999998,67490.84999999998,66320.72999999998,65439.05999999999
68277.32999999999,67751.63999999998,67490.84999999998,66320.72999999998,65439.05999999999,64905.53999999999
67751.63999999998,67490.84999999998,66320.72999999998,65439.05999999999,64905.53999999999,63688.169999999984
67490.84999999998,66320.72999999998,65439.05999999999,64905.53999999999,63688.169999999984,62779.334999999985
66320.72999999998,65439.05999999999,64905.53999999999,63688.169999999984,62779.334999999985,62024.11499999999
65439.05999999999,64905.53999999999,63688.169999999984,62779.334999999985,62024.11499999999,61763.014999999985
64905.53999999999,63688.169999999984,62779.334999999985,62024.11499999999,61763.014999999985,61176.42499999999
63688.169999999984,62779.334999999985,62024.11499999999,61763.014999999985,61176.42499999999,59995.859999999986
62779.334999999985,62024.11499999999,61763.014999999985,61176.42499999999,59995.859999999986,59101.82999999999
62024.11499999999,61763.014999999985,61176.42499999999,59995.859999999986,59101.82999999999,58954.24499999999
61763.014999999985,61176.42499999999,59995.859999999986,59101.82999999999,58954.24499999999,58953.88499999999
61176.42499999999,59995.859999999986,59101.82999999999,58954.24499999999,58953.88499999999,61348.08999999998
59995.859999999986,59101.82999999999,58954.24499999999,58953.88499999999,61348.08999999998,64323.61999999998
59101.82999999999,58954.24499999999,58953.88499999999,61348.08999999998,64323.61999999998,66718.32999999999
58954.24499999999,58953.88499999999,61348.08999999998,64323.61999999998,66718.32999999999,68389.95999999999
58953.88499999999,61348.08999999998,64323.61999999998,66718.32999999999,68389.95999999999,68887.94499999998
61348.08999999998,64323.61999999998,66718.32999999999,68389.95999999999,68887.94499999998,69072.81499999999
64323.61999999998,66718.32999999999,68389.95999999999,68887.94499999998,69072.81499999999,68732.89499999999
66718.32999999999,68389.95999999999,68887.94499999998,69072.81499999999,68732.89499999999,67035.39499999999
68389.95999999999,68887.94499999998,69072.81499999999,68732.89499999999,67035.39499999999,66325.20999999999
68887.94499999998,69072.81499999999,68732.89499999999,67035.39499999999,66325.20999999999,66612.62999999998
69072.81499999999,68732.89499999999,67035.39499999999,66325.20999999999,66612.62999999998,65439.919999999984
68732.89499999999,67035.39499999999,66325.20999999999,66612.62999999998,65439.919999999984,64457.64499999999
67035.39499999999,66325.20999999999,66612.62999999998,65439.919999999984,64457.64499999999,64760.39499999999
66325.20999999999,66612.62999999998,65439.919999999984,64457.64499999999,64760.39499999999,64416.44999999998
66612.62999999998,65439.919999999984,64457.64499999999,64760.39499999999,64416.44999999998,64072.19999999998
65439.919999999984,64457.64499999999,64760.39499999999,64416.44999999998,64072.19999999998,64698.999999999985
64457.64499999999,64760.39499999999,64416.44999999998,64072.19999999998,64698.999999999985,64689.0
64760.39499999999,64416.44999999998,64072.19999999998,64698.999999999985,64689.0,65045.26999999999
64416.44999999998,64072.19999999998,64698.999999999985,64689.0,65045.26999999999,65434.36499999999
64072.19999999998,64698.999999999985,64689.0,65045.26999999999,65434.36499999999,65824.43499999998
64698.999999999985,64689.0,65045.26999999999,65434.36499999999,65824.43499999998,65565.33999999998
64689.0,65045.26999999999,65434.36499999999,65824.43499999998,65565.33999999998,64656.92499999999
65045.26999999999,65434.36499999999,65824.43499999998,65565.33999999998,64656.92499999999,64364.85
65434.36499999999,65824.43499999998,65565.33999999998,64656.92499999999,64364.85,64320.54499999998
65824.43499999998,65565.33999999998,64656.92499999999,64364.85,64320.54499999998,65218.61999999998
65565.33999999998,64656.92499999999,64364.85,64320.54499999998,65218.61999999998,65780.15999999999
64656.92499999999,64364.85,64320.54499999998,65218.61999999998,65780.15999999999,67026.22999999998
64364.85,64320.54499999998,65218.61999999998,65780.15999999999,67026.22999999998,67588.25999999998
64320.54499999998,65218.61999999998,65780.15999999999,67026.22999999998,67588.25999999998,66523.38
65218.61999999998,65780.15999999999,67026.22999999998,67588.25999999998,66523.38,67811.26499999998
65780.15999999999,67026.22999999998,67588.25999999998,66523.38,67811.26499999998,69713.56499999997
67026.22999999998,67588.25999999998,66523.38,67811.26499999998,69713.56499999997,69558.07499999998
67588.25999999998,66523.38,67811.26499999998,69713.56499999997,69558.07499999998,69402.58499999999
