0,1,2,3,4,5
137421.500805,133118.950805,134568.490805,130391.460805,134545.59251400002,131221.09251400002
133118.950805,134568.490805,130391.460805,134545.59251400002,131221.09251400002,129431.09251400002
134568.490805,130391.460805,134545.59251400002,131221.09251400002,129431.09251400002,129073.292514
130391.460805,134545.59251400002,131221.09251400002,129431.09251400002,129073.292514,127746.09251400002
134545.59251400002,131221.09251400002,129431.09251400002,129073.292514,127746.09251400002,129288.512514
131221.09251400002,129431.09251400002,129073.292514,127746.09251400002,129288.512514,126671.094704
129431.09251400002,129073.292514,127746.09251400002,129288.512514,126671.094704,126777.14470399999
129073.292514,127746.09251400002,129288.512514,126671.094704,126777.14470399999,126162.83470399998
127746.09251400002,129288.512514,126671.094704,126777.14470399999,126162.83470399998,127712.674704
129288.512514,126671.094704,126777.14470399999,126162.83470399998,127712.674704,127644.534704
126671.094704,126777.14470399999,126162.83470399998,127712.674704,127644.534704,126123.83470399998
126777.14470399999,126162.83470399998,127712.674704,127644.534704,126123.83470399998,117541.25808399999
126162.83470399998,127712.674704,127644.534704,126123.83470399998,117541.25808399999,118195.53808399997
127712.674704,127644.534704,126123.83470399998,117541.25808399999,118195.53808399997,118853.67808399998
127644.534704,126123.83470399998,117541.25808399999,118195.53808399997,118853.67808399998,118781.678084
126123.83470399998,117541.25808399999,118195.53808399997,118853.67808399998,118781.678084,117674.67808399997
117541.25808399999,118195.53808399997,118853.67808399998,118781.678084,117674.67808399997,116567.67808399997
118195.53808399997,118853.67808399998,118781.678084,117674.67808399997,116567.67808399997,110541.33288599999
118853.67808399998,118781.678084,117674.67808399997,116567.67808399997,110541.33288599999,110135.13288599999
118781.678084,117674.67808399997,116567.67808399997,110541.33288599999,110135.13288599999,108349.47288599999
117674.67808399997,116567.67808399997,110541.33288599999,110135.13288599999,108349.47288599999,107253.54288599998
116567.67808399997,110541.33288599999,110135.13288599999,108349.47288599999,107253.54288599998,105590.572886
110541.33288599999,110135.13288599999,108349.47288599999,107253.54288599998,105590.572886,104597.17288599999
110135.13288599999,108349.47288599999,107253.54288599998,105590.572886,104597.17288599999,102300.94596399998
108349.47288599999,107253.54288599998,105590.572886,104597.17288599999,102300.94596399998,100638.96596399999
107253.54288599998,105590.572886,104597.17288599999,102300.94596399998,100638.96596399999,99616.665964
105590.572886,104597.17288599999,102300.94596399998,100638.96596399999,99616.665964,96759.10596399999
104597.17288599999,102300.94596399998,100638.96596399999,99616.665964,96759.10596399999,97808.415964
102300.94596399998,100638.96596399999,99616.665964,96759.10596399999,97808.415964,95825.745964
100638.96596399999,99616.665964,96759.10596399999,97808.415964,95825.745964,88452.99769199999
99616.665964,96759.10596399999,97808.415964,95825.745964,88452.99769199999,87083.08769199999
96759.10596399999,97808.415964,95825.745964,88452.99769199999,87083.08769199999,86881.11769199999
97808.415964,95825.745964,88452.99769199999,87083.08769199999,86881.11769199999,86094.167692
95825.745964,88452.99769199999,87083.08769199999,86881.11769199999,86094.167692,85916.02769199999
88452.99769199999,87083.08769199999,86881.11769199999,86094.167692,85916.02769199999,85738.897692
87083.08769199999,86881.11769199999,86094.167692,85916.02769199999,85738.897692,84416.407692
86881.11769199999,86094.167692,85916.02769199999,85738.897692,84416.407692,85383.627692
86094.167692,85916.02769199999,85738.897692,84416.407692,85383.627692,83482.28769199998
85916.02769199999,85738.897692,84416.407692,85383.627692,83482.28769199998,85028.35769199999
85738.897692,84416.407692,85383.627692,83482.28769199998,85028.35769199999,81976.207692
84416.407692,85383.627692,83482.28769199998,85028.35769199999,81976.207692,80648.88769199999
85383.627692,83482.28769199998,85028.35769199999,81976.207692,80648.88769199999,83561.914551
83482.28769199998,85028.35769199999,81976.207692,80648.88769199999,83561.914551,83820.56455099997
85028.35769199999,81976.207692,80648.88769199999,83561.914551,83820.56455099997,80365.484551
81976.207692,80648.88769199999,83561.914551,83820.56455099997,80365.484551,79549.414551
80648.88769199999,83561.914551,83820.56455099997,80365.484551,79549.414551,77361.064551
83561.914551,83820.56455099997,80365.484551,79549.414551,77361.064551,77591.364551
83820.56455099997,80365.484551,79549.414551,77361.064551,77591.364551,58392.12000000001
80365.484551,79549.414551,77361.064551,77591.364551,58392.12000000001,57141.99999999999
79549.414551,77361.064551,77591.364551,58392.12000000001,57141.99999999999,55857.94999999999
77361.064551,77591.364551,58392.12000000001,57141.99999999999,55857.94999999999,52896.02
77591.364551,58392.12000000001,57141.99999999999,55857.94999999999,52896.02,53824.14
58392.12000000001,57141.99999999999,55857.94999999999,52896.02,53824.14,53917.56
57141.99999999999,55857.94999999999,52896.02,53824.14,53917.56,55711.59
55857.94999999999,52896.02,53824.14,53917.56,55711.59,54940.08
52896.02,53824.14,53917.56,55711.59,54940.08,57203.63999999999
53824.14,53917.56,55711.59,54940.08,57203.63999999999,56405.30999999999
53917.56,55711.59,54940.08,57203.63999999999,56405.30999999999,57320.94
55711.59,54940.08,57203.63999999999,56405.30999999999,57320.94,56460.8
54940.08,57203.63999999999,56405.30999999999,57320.94,56460.8,56044.1
57203.63999999999,56405.30999999999,57320.94,56460.8,56044.1,57849.4
56405.30999999999,57320.94,56460.8,56044.1,57849.4,56099.08
57320.94,56460.8,56044.1,57849.4,56099.08,57906.420000000006
56460.8,56044.1,57849.4,56099.08,57906.420000000006,55617.26
56044.1,57849.4,56099.08,57906.420000000006,55617.26,56367.53
57849.4,56099.08,57906.420000000006,55617.26,56367.53,63947.550789
56099.08,57906.420000000006,55617.26,56367.53,63947.550789,63426.39078900001
57906.420000000006,55617.26,56367.53,63947.550789,63426.39078900001,62905.230789
55617.26,56367.53,63947.550789,63426.39078900001,62905.230789,63120.410789
56367.53,63947.550789,63426.39078900001,62905.230789,63120.410789,61983.370789
63947.550789,63426.39078900001,62905.230789,63120.410789,61983.370789,62662.40078900001
63426.39078900001,62905.230789,63120.410789,61983.370789,62662.40078900001,70258.411788
62905.230789,63120.410789,61983.370789,62662.40078900001,70258.411788,70208.701788
63120.410789,61983.370789,62662.40078900001,70258.411788,70208.701788,69803.701788
61983.370789,62662.40078900001,70258.411788,70208.701788,69803.701788,68714.901788
62662.40078900001,70258.411788,70208.701788,69803.701788,68714.901788,68730.761788
70258.411788,70208.701788,69803.701788,68714.901788,68730.761788,70120.78178800001
70208.701788,69803.701788,68714.901788,68730.761788,70120.78178800001,63838.01782700001
69803.701788,68714.901788,68730.761788,70120.78178800001,63838.01782700001,64199.707827
68714.901788,68730.761788,70120.78178800001,63838.01782700001,64199.707827,63181.49782699999
68730.761788,70120.78178800001,63838.01782700001,64199.707827,63181.49782699999,63543.187827
70120.78178800001,63838.01782700001,64199.707827,63181.49782699999,63543.187827,63149.377827
63838.01782700001,64199.707827,63181.49782699999,63543.187827,63149.377827,62389.797827
64199.707827,63181.49782699999,63543.187827,63149.377827,62389.797827,70192.125896
63181.49782699999,63543.187827,63149.377827,62389.797827,70192.125896,69106.655896
63543.187827,63149.377827,62389.797827,70192.125896,69106.655896,68021.18589600001
63149.377827,62389.797827,70192.125896,69106.655896,68021.18589600001,66653.695896
62389.797827,70192.125896,69106.655896,68021.18589600001,66653.695896,66425.695896
70192.125896,69106.655896,68021.18589600001,66653.695896,66425.695896,65638.475896
69106.655896,68021.18589600001,66653.695896,66425.695896,65638.475896,53290.778069
68021.18589600001,66653.695896,66425.695896,65638.475896,53290.778069,53340.678069
66653.695896,66425.695896,65638.475896,53290.778069,53340.678069,52838.178069
66425.695896,65638.475896,53290.778069,53340.678069,52838.178069,52884.678069
65638.475896,53290.778069,53340.678069,52838.178069,52884.678069,52475.958069
53290.778069,53340.678069,52838.178069,52884.678069,52475.958069,53438.608069
53340.678069,52838.178069,52884.678069,52475.958069,53438.608069,53027.678069
52838.178069,52884.678069,52475.958069,53438.608069,53027.678069,53165.608069
52884.678069,52475.958069,53438.608069,53027.678069,53165.608069,53025.398069
52475.958069,53438.608069,53027.678069,53165.608069,53025.398069,54000.88806900001
53438.608069,53027.678069,53165.608069,53025.398069,54000.88806900001,53068.408069
53027.678069,53165.608069,53025.398069,54000.88806900001,53068.408069,52694.33806900001
53165.608069,53025.398069,54000.88806900001,53068.408069,52694.33806900001,61549.62216100001
53025.398069,54000.88806900001,53068.408069,52694.33806900001,61549.62216100001,61447.032161
54000.88806900001,53068.408069,52694.33806900001,61549.62216100001,61447.032161,60801.502161
53068.408069,52694.33806900001,61549.62216100001,61447.032161,60801.502161,60695.032160999996
52694.33806900001,61549.62216100001,61447.032161,60801.502161,60695.032160999996,61117.85216100001
61549.62216100001,61447.032161,60801.502161,60695.032160999996,61117.85216100001,61004.032161
61447.032161,60801.502161,60695.032160999996,61117.85216100001,61004.032161,52218.614092
60801.502161,60695.032160999996,61117.85216100001,61004.032161,52218.614092,52102.354092
60695.032160999996,61117.85216100001,61004.032161,52218.614092,52102.354092,51982.654092
61117.85216100001,61004.032161,52218.614092,52102.354092,51982.654092,52961.194092000005
61004.032161,52218.614092,52102.354092,51982.654092,52961.194092000005,51943.784092
52218.614092,52102.354092,51982.654092,52961.194092000005,51943.784092,52291.574092
52102.354092,51982.654092,52961.194092000005,51943.784092,52291.574092,51826.354092
51982.654092,52961.194092000005,51943.784092,52291.574092,51826.354092,51631.354092
52961.194092000005,51943.784092,52291.574092,51826.354092,51631.354092,50910.014092000005
51943.784092,52291.574092,51826.354092,51631.354092,50910.014092000005,51762.994092
52291.574092,51826.354092,51631.354092,50910.014092000005,51762.994092,52056.604092
51826.354092,51631.354092,50910.014092000005,51762.994092,52056.604092,52072.674092
51631.354092,50910.014092000005,51762.994092,52056.604092,52072.674092,52617.254092
50910.014092000005,51762.994092,52056.604092,52072.674092,52617.254092,52885.294092
51762.994092,52056.604092,52072.674092,52617.254092,52885.294092,53709.394091999995
52056.604092,52072.674092,52617.254092,52885.294092,53709.394091999995,54830.74409199999
52072.674092,52617.254092,52885.294092,53709.394091999995,54830.74409199999,54763.294092
52617.254092,52885.294092,53709.394091999995,54830.74409199999,54763.294092,55567.35409199999
52885.294092,53709.394091999995,54830.74409199999,54763.294092,55567.35409199999,56080.354092
53709.394091999995,54830.74409199999,54763.294092,55567.35409199999,56080.354092,56898.43409199999
54830.74409199999,54763.294092,55567.35409199999,56080.354092,56898.43409199999,56793.604091999994
54763.294092,55567.35409199999,56080.354092,56898.43409199999,56793.604091999994,57300.934091999996
55567.35409199999,56080.354092,56898.43409199999,56793.604091999994,57300.934091999996,58854.35409199999
56080.354092,56898.43409199999,56793.604091999994,57300.934091999996,58854.35409199999,60091.354092
56898.43409199999,56793.604091999994,57300.934091999996,58854.35409199999,60091.354092,62024.694092
56793.604091999994,57300.934091999996,58854.35409199999,60091.354092,62024.694092,62566.354091999994
57300.934091999996,58854.35409199999,60091.354092,62024.694092,62566.354091999994,63066.014092
58854.35409199999,60091.354092,62024.694092,62566.354091999994,63066.014092,65421.27409199999
60091.354092,62024.694092,62566.354091999994,63066.014092,65421.27409199999,66160.244092
62024.694092,62566.354091999994,63066.014092,65421.27409199999,66160.244092,67293.074092
62566.354091999994,63066.014092,65421.27409199999,66160.244092,67293.074092,68040.034092
63066.014092,65421.27409199999,66160.244092,67293.074092,68040.034092,68378.16409199999
65421.27409199999,66160.244092,67293.074092,68040.034092,68378.16409199999,69117.134092
66160.244092,67293.074092,68040.034092,68378.16409199999,69117.134092,69856.104092
67293.074092,68040.034092,68378.16409199999,69117.134092,69856.104092,69927.814092
68040.034092,68378.16409199999,69117.134092,69856.104092,69927.814092,70843.02409199999
68378.16409199999,69117.134092,69856.104092,69927.814092,70843.02409199999,72653.464092
69117.134092,69856.104092,69927.814092,70843.02409199999,72653.464092,72215.55409199999
69856.104092,69927.814092,70843.02409199999,72653.464092,72215.55409199999,74519.044092
69927.814092,70843.02409199999,72653.464092,72215.55409199999,74519.044092,75451.83409199999
70843.02409199999,72653.464092,72215.55409199999,74519.044092,75451.83409199999,76549.83409199999
72653.464092,72215.55409199999,74519.044092,75451.83409199999,76549.83409199999,75224.37409199997
72215.55409199999,74519.044092,75451.83409199999,76549.83409199999,75224.37409199997,76316.104092
74519.044092,75451.83409199999,76549.83409199999,75224.37409199997,76316.104092,77919.86409199999
75451.83409199999,76549.83409199999,75224.37409199997,76316.104092,77919.86409199999,78030.354092
76549.83409199999,75224.37409199997,76316.104092,77919.86409199999,78030.354092,79153.374092
75224.37409199997,76316.104092,77919.86409199999,78030.354092,79153.374092,78658.80409199999
76316.104092,77919.86409199999,78030.354092,79153.374092,78658.80409199999,77150.47409199999
77919.86409199999,78030.354092,79153.374092,78658.80409199999,77150.47409199999,76155.75409199999
78030.354092,79153.374092,78658.80409199999,77150.47409199999,76155.75409199999,76170.62409199997
79153.374092,78658.80409199999,77150.47409199999,76155.75409199999,76170.62409199997,75182.03409199999
78658.80409199999,77150.47409199999,76155.75409199999,76170.62409199997,75182.03409199999,75688.354092
77150.47409199999,76155.75409199999,76170.62409199997,75182.03409199999,75688.354092,75339.714092
76155.75409199999,76170.62409199997,75182.03409199999,75688.354092,75339.714092,75983.27409199999
76170.62409199997,75182.03409199999,75688.354092,75339.714092,75983.27409199999,77144.58409199999
75182.03409199999,75688.354092,75339.714092,75983.27409199999,77144.58409199999,78319.354092
75688.354092,75339.714092,75983.27409199999,77144.58409199999,78319.354092,80036.794092
75339.714092,75983.27409199999,77144.58409199999,78319.354092,80036.794092,79097.404092
75983.27409199999,77144.58409199999,78319.354092,80036.794092,79097.404092,78995.75409199999
77144.58409199999,78319.354092,80036.794092,79097.404092,78995.75409199999,78335.03409199999
78319.354092,80036.794092,79097.404092,78995.75409199999,78335.03409199999,77148.934092
80036.794092,79097.404092,78995.75409199999,78335.03409199999,77148.934092,75468.09409199997
79097.404092,78995.75409199999,78335.03409199999,77148.934092,75468.09409199997,72838.994092
78995.75409199999,78335.03409199999,77148.934092,75468.09409199997,72838.994092,73589.61409199999
78335.03409199999,77148.934092,75468.09409199997,72838.994092,73589.61409199999,72180.874092
77148.934092,75468.09409199997,72838.994092,73589.61409199999,72180.874092,73149.514092
75468.09409199997,72838.994092,73589.61409199999,72180.874092,73149.514092,74129.354092
72838.994092,73589.61409199999,72180.874092,73149.514092,74129.354092,73637.234092
73589.61409199999,72180.874092,73149.514092,74129.354092,73637.234092,75619.514092
72180.874092,73149.514092,74129.354092,73637.234092,75619.514092,75616.354092
73149.514092,74129.354092,73637.234092,75619.514092,75616.354092,75616.884092
74129.354092,73637.234092,75619.514092,75616.354092,75616.884092,75113.144092
73637.234092,75619.514092,75616.354092,75616.884092,75113.144092,74609.404092
75619.514092,75616.354092,75616.884092,75113.144092,74609.404092,73134.05409199999
75616.354092,75616.884092,75113.144092,74609.404092,73134.05409199999,72159.234092
75616.884092,75113.144092,74609.404092,73134.05409199999,72159.234092,71669.714092
75113.144092,74609.404092,73134.05409199999,72159.234092,71669.714092,72866.16409199999
74609.404092,73134.05409199999,72159.234092,71669.714092,72866.16409199999,72165.354092
73134.05409199999,72159.234092,71669.714092,72866.16409199999,72165.354092,70996.754092
72159.234092,71669.714092,72866.16409199999,72165.354092,70996.754092,71708.354092
71669.714092,72866.16409199999,72165.354092,70996.754092,71708.354092,70548.77409199999
72866.16409199999,72165.354092,70996.754092,71708.354092,70548.77409199999,71716.134092
72165.354092,70996.754092,71708.354092,70548.77409199999,71716.134092,70737.83409199999
70996.754092,71708.354092,70548.77409199999,71716.134092,70737.83409199999,70223.83409199999
71708.354092,70548.77409199999,71716.134092,70737.83409199999,70223.83409199999,62333.0
70548.77409199999,71716.134092,70737.83409199999,70223.83409199999,62333.0,62745.50000000001
71716.134092,70737.83409199999,70223.83409199999,62333.0,62745.50000000001,62693.98
70737.83409199999,70223.83409199999,62333.0,62745.50000000001,62693.98,60793.53999999999
70223.83409199999,62333.0,62745.50000000001,62693.98,60793.53999999999,61221.74
62333.0,62745.50000000001,62693.98,60793.53999999999,61221.74,61186.71
62745.50000000001,62693.98,60793.53999999999,61221.74,61186.71,61614.0
62693.98,60793.53999999999,61221.74,61186.71,61614.0,62503.68
60793.53999999999,61221.74,61186.71,61614.0,62503.68,62469.73999999999
61221.74,61186.71,61614.0,62503.68,62469.73999999999,61047.600000000006
61186.71,61614.0,62503.68,62469.73999999999,61047.600000000006,60636.840000000004
61614.0,62503.68,62469.73999999999,61047.600000000006,60636.840000000004,61616.0
62503.68,62469.73999999999,61047.600000000006,60636.840000000004,61616.0,60740.119999999995
62469.73999999999,61047.600000000006,60636.840000000004,61616.0,60740.119999999995,61723.0
61047.600000000006,60636.840000000004,61616.0,60740.119999999995,61723.0,61310.19
60636.840000000004,61616.0,60740.119999999995,61723.0,61310.19,61829.0
61616.0,60740.119999999995,61723.0,61310.19,61829.0,61996.94
60740.119999999995,61723.0,61310.19,61829.0,61996.94,65057.16
61723.0,61310.19,61829.0,61996.94,65057.16,73419.53474999999
61310.19,61829.0,61996.94,65057.16,73419.53474999999,73541.27475
61829.0,61996.94,65057.16,73419.53474999999,73541.27475,73616.85475
61996.94,65057.16,73419.53474999999,73541.27475,73616.85475,75790.27475
65057.16,73419.53474999999,73541.27475,73616.85475,75790.27475,74692.11475
73419.53474999999,73541.27475,73616.85475,75790.27475,74692.11475,74655.27475
73541.27475,73616.85475,75790.27475,74692.11475,74655.27475,74087.27475
73616.85475,75790.27475,74692.11475,74655.27475,74087.27475,73520.27475
75790.27475,74692.11475,74655.27475,74087.27475,73520.27475,72444.51475
74692.11475,74655.27475,74087.27475,73520.27475,72444.51475,72887.43475
74655.27475,74087.27475,73520.27475,72444.51475,72887.43475,72744.95475
74087.27475,73520.27475,72444.51475,72887.43475,72744.95475,72101.33475
73520.27475,72444.51475,72887.43475,72744.95475,72101.33475,70008.05475
72444.51475,72887.43475,72744.95475,72101.33475,70008.05475,70336.17475
72887.43475,72744.95475,72101.33475,70008.05475,70336.17475,69227.27475
72744.95475,72101.33475,70008.05475,70336.17475,69227.27475,69060.54475
72101.33475,70008.05475,70336.17475,69227.27475,69060.54475,69783.27475
70008.05475,70336.17475,69227.27475,69060.54475,69783.27475,69996.25475
70336.17475,69227.27475,69060.54475,69783.27475,69996.25475,86605.14644399995
69227.27475,69060.54475,69783.27475,69996.25475,86605.14644399995,85775.92644400001
69060.54475,69783.27475,69996.25475,86605.14644399995,85775.92644400001,87982.406444
69783.27475,69996.25475,86605.14644399995,85775.92644400001,87982.406444,89701.88644399999
69996.25475,86605.14644399995,85775.92644400001,87982.406444,89701.88644399999,87853.95644400001
86605.14644399995,85775.92644400001,87982.406444,89701.88644399999,87853.95644400001,87588.406444
85775.92644400001,87982.406444,89701.88644399999,87853.95644400001,87588.406444,102532.215364
87982.406444,89701.88644399999,87853.95644400001,87588.406444,102532.215364,103251.32536399999
89701.88644399999,87853.95644400001,87588.406444,102532.215364,103251.32536399999,101951.93536399999
87853.95644400001,87588.406444,102532.215364,103251.32536399999,101951.93536399999,100185.30536399999
87588.406444,102532.215364,103251.32536399999,101951.93536399999,100185.30536399999,99522.205364
102532.215364,103251.32536399999,101951.93536399999,100185.30536399999,99522.205364,99342.42536399998
103251.32536399999,101951.93536399999,100185.30536399999,99522.205364,99342.42536399998,112030.615608
101951.93536399999,100185.30536399999,99522.205364,99342.42536399998,112030.615608,112323.70560799997
100185.30536399999,99522.205364,99342.42536399998,112030.615608,112323.70560799997,113078.37560799999
99522.205364,99342.42536399998,112030.615608,112323.70560799997,113078.37560799999,113355.95560799997
99342.42536399998,112030.615608,112323.70560799997,113078.37560799999,113355.95560799997,113653.59560799999
112030.615608,112323.70560799997,113078.37560799999,113355.95560799997,113653.59560799999,114392.335608
112323.70560799997,113078.37560799999,113355.95560799997,113653.59560799999,114392.335608,113108.145932
113078.37560799999,113355.95560799997,113653.59560799999,114392.335608,113108.145932,114851.985932
113355.95560799997,113653.59560799999,114392.335608,113108.145932,114851.985932,115039.01593200001
113653.59560799999,114392.335608,113108.145932,114851.985932,115039.01593200001,117873.985932
114392.335608,113108.145932,114851.985932,115039.01593200001,117873.985932,117791.335932
113108.145932,114851.985932,115039.01593200001,117873.985932,117791.335932,118787.065932
114851.985932,115039.01593200001,117873.985932,117791.335932,118787.065932,126651.880656
115039.01593200001,117873.985932,117791.335932,118787.065932,126651.880656,126569.91065599998
117873.985932,117791.335932,118787.065932,126651.880656,126569.91065599998,127564.960656
117791.335932,118787.065932,126651.880656,126569.91065599998,127564.960656,126407.350656
118787.065932,126651.880656,126569.91065599998,127564.960656,126407.350656,129028.400656
126651.880656,126569.91065599998,127564.960656,126407.350656,129028.400656,132269.62065599998
126569.91065599998,127564.960656,126407.350656,129028.400656,132269.62065599998,133799.756067
127564.960656,126407.350656,129028.400656,132269.62065599998,133799.756067,138322.376067
126407.350656,129028.400656,132269.62065599998,133799.756067,138322.376067,139805.73606700002
129028.400656,132269.62065599998,133799.756067,138322.376067,139805.73606700002,141909.26606700002
132269.62065599998,133799.756067,138322.376067,139805.73606700002,141909.26606700002,144371.506067
133799.756067,138322.376067,139805.73606700002,141909.26606700002,144371.506067,144709.636067
138322.376067,139805.73606700002,141909.26606700002,144371.506067,144709.636067,153061.95345499998
139805.73606700002,141909.26606700002,144371.506067,144709.636067,153061.95345499998,155524.193455
141909.26606700002,144371.506067,144709.636067,153061.95345499998,155524.193455,155654.20345499998
144371.506067,144709.636067,153061.95345499998,155524.193455,155654.20345499998,161248.30345500002
144709.636067,153061.95345499998,155524.193455,155654.20345499998,161248.30345500002,159728.723455
153061.95345499998,155524.193455,155654.20345499998,161248.30345500002,159728.723455,160611.063455
155524.193455,155654.20345499998,161248.30345500002,159728.723455,160611.063455,175014.476325
155654.20345499998,161248.30345500002,159728.723455,160611.063455,175014.476325,176739.746325
161248.30345500002,159728.723455,160611.063455,175014.476325,176739.746325,178483.336325
159728.723455,160611.063455,175014.476325,176739.746325,178483.336325,178539.06632500005
160611.063455,175014.476325,176739.746325,178483.336325,178539.06632500005,175317.13632500006
175014.476325,176739.746325,178483.336325,178539.06632500005,175317.13632500006,176332.476325
176739.746325,178483.336325,178539.06632500005,175317.13632500006,176332.476325,181879.830057
178483.336325,178539.06632500005,175317.13632500006,176332.476325,181879.830057,181189.990057
178539.06632500005,175317.13632500006,176332.476325,181879.830057,181189.990057,179679.660057
175317.13632500006,176332.476325,181879.830057,181189.990057,179679.660057,176554.030057
176332.476325,181879.830057,181189.990057,179679.660057,176554.030057,178949.17005699998
181879.830057,181189.990057,179679.660057,176554.030057,178949.17005699998,179715.17005699998
181189.990057,179679.660057,176554.030057,178949.17005699998,179715.17005699998,172616.95535
179679.660057,176554.030057,178949.17005699998,179715.17005699998,172616.95535,172546.88535
176554.030057,178949.17005699998,179715.17005699998,172616.95535,172546.88535,173312.88535
178949.17005699998,179715.17005699998,172616.95535,172546.88535,173312.88535,174939.95535
179715.17005699998,172616.95535,172546.88535,173312.88535,174939.95535,171782.60535000006
172616.95535,172546.88535,173312.88535,174939.95535,171782.60535000006,172842.88535
172546.88535,173312.88535,174939.95535,171782.60535000006,172842.88535,164493.485995
173312.88535,174939.95535,171782.60535000006,172842.88535,164493.485995,162209.985995
174939.95535,171782.60535000006,172842.88535,164493.485995,162209.985995,160746.205995
171782.60535000006,172842.88535,164493.485995,162209.985995,160746.205995,160057.765995
172842.88535,164493.485995,162209.985995,160746.205995,160057.765995,157327.735995
164493.485995,162209.985995,160746.205995,160057.765995,157327.735995,156161.425995
162209.985995,160746.205995,160057.765995,157327.735995,156161.425995,150566.272394
160746.205995,160057.765995,157327.735995,156161.425995,150566.272394,147876.382394
160057.765995,157327.735995,156161.425995,150566.272394,147876.382394,148996.962394
157327.735995,156161.425995,150566.272394,147876.382394,148996.962394,149349.22239399998
156161.425995,150566.272394,147876.382394,148996.962394,149349.22239399998,145661.122394
150566.272394,147876.382394,148996.962394,149349.22239399998,145661.122394,144963.382394
147876.382394,148996.962394,149349.22239399998,145661.122394,144963.382394,143524.22239399998
148996.962394,149349.22239399998,145661.122394,144963.382394,143524.22239399998,144200.742394
149349.22239399998,145661.122394,144963.382394,143524.22239399998,144200.742394,142031.01239400002
145661.122394,144963.382394,143524.22239399998,144200.742394,142031.01239400002,139203.752394
144963.382394,143524.22239399998,144200.742394,142031.01239400002,139203.752394,138413.742394
143524.22239399998,144200.742394,142031.01239400002,139203.752394,138413.742394,138984.962394
144200.742394,142031.01239400002,139203.752394,138413.742394,138984.962394,127116.63894
142031.01239400002,139203.752394,138413.742394,138984.962394,127116.63894,127686.63893999999
139203.752394,138413.742394,138984.962394,127116.63894,127686.63893999999,128253.43894
138413.742394,138984.962394,127116.63894,127686.63893999999,128253.43894,128143.43894000001
138984.962394,127116.63894,127686.63893999999,128253.43894,128143.43894000001,127063.43894
127116.63894,127686.63893999999,128253.43894,128143.43894000001,127063.43894,127296.95894
